employee_id,full_name,current_role,current_grade,target_role,target_grade,target_source,skill_id,skill_name,skill_type,category,current_level,required_level,gap,critical
E0102,Olzhas Akhmetov,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_TYPESCRIPT,TypeScript,hard,frontend,0,3,3,True
E0102,Olzhas Akhmetov,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_REACT,React,hard,frontend,2,3,1,True
E0102,Olzhas Akhmetov,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_HTML_CSS,HTML & CSS,hard,frontend,2,3,1,False
E0102,Olzhas Akhmetov,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_WEB_PERFORMANCE,Web Performance,hard,frontend,0,2,2,False
E0102,Olzhas Akhmetov,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_ACCESSIBILITY,Web Accessibility,hard,frontend,1,2,1,False
E0102,Olzhas Akhmetov,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,1,3,2,False
E0102,Olzhas Akhmetov,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,1,3,2,False
E0103,Nikita Sokolov,QA Engineer,Senior,QA Engineer,Lead,career_goal,SK_TEST_DESIGN,Test Design,hard,quality,2,4,2,False
E0103,Nikita Sokolov,QA Engineer,Senior,QA Engineer,Lead,career_goal,SK_API_TESTING,API Testing,hard,quality,3,4,1,False
E0103,Nikita Sokolov,QA Engineer,Senior,QA Engineer,Lead,career_goal,SK_SQL,SQL,hard,engineering,2,3,1,False
E0103,Nikita Sokolov,QA Engineer,Senior,QA Engineer,Lead,career_goal,SK_COMMUNICATION,Communication,soft,communication,3,4,1,False
E0103,Nikita Sokolov,QA Engineer,Senior,QA Engineer,Lead,career_goal,SK_TEAMWORK,Teamwork,soft,collaboration,2,4,2,False
E0103,Nikita Sokolov,QA Engineer,Senior,QA Engineer,Lead,career_goal,SK_WRITTEN_COMMUNICATION,Written Communication,soft,communication,1,4,3,False
E0103,Nikita Sokolov,QA Engineer,Senior,QA Engineer,Lead,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,2,4,2,True
E0104,Andrey Pavlov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_NEGOTIATION,Negotiation,hard,sales,1,3,2,True
E0104,Andrey Pavlov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_CRM,CRM Systems,hard,sales,2,3,1,False
E0104,Andrey Pavlov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_ACCOUNT_MGMT,Account Management,hard,sales,0,2,2,False
E0104,Andrey Pavlov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_PRODUCT_KNOWLEDGE,Product Knowledge,hard,sales,1,3,2,False
E0104,Andrey Pavlov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,1,3,2,False
E0104,Andrey Pavlov,Sales Manager,Junior,Sales Manager,Middle,career_goal,SK_TIME_MANAGEMENT,Time Management,soft,personal_effectiveness,1,3,2,False
E0105,Saule Dzhakupova,HR Business Partner,Senior,Product Manager,Senior,career_goal,SK_PRODUCT_DISCOVERY,Product Discovery,hard,product,0,4,4,False
E0105,Saule Dzhakupova,HR Business Partner,Senior,Product Manager,Senior,career_goal,SK_ROADMAPPING,Roadmapping & Prioritization,hard,product,0,4,4,True
E0105,Saule Dzhakupova,HR Business Partner,Senior,Product Manager,Senior,career_goal,SK_PRODUCT_ANALYTICS,Product Analytics,hard,product,0,4,4,False
E0105,Saule Dzhakupova,HR Business Partner,Senior,Product Manager,Senior,career_goal,SK_UX_RESEARCH,UX Research,hard,product,0,3,3,False
E0105,Saule Dzhakupova,HR Business Partner,Senior,Product Manager,Senior,career_goal,SK_REQUIREMENTS,Requirements Writing,hard,product,0,4,4,False
E0105,Saule Dzhakupova,HR Business Partner,Senior,Product Manager,Senior,career_goal,SK_AGILE,Agile Practices,hard,product,0,3,3,False
E0105,Saule Dzhakupova,HR Business Partner,Senior,Product Manager,Senior,career_goal,SK_PROJECT_MGMT,Project Management,hard,product,0,3,3,False
E0105,Saule Dzhakupova,HR Business Partner,Senior,Product Manager,Senior,career_goal,SK_SQL,SQL,hard,engineering,0,2,2,False
E0105,Saule Dzhakupova,HR Business Partner,Senior,Product Manager,Senior,career_goal,SK_AB_TESTING,A/B Testing,hard,data,0,3,3,False
E0105,Saule Dzhakupova,HR Business Partner,Senior,Product Manager,Senior,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,3,4,1,False
E0105,Saule Dzhakupova,HR Business Partner,Senior,Product Manager,Senior,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,1,3,2,False
E0106,Pavel Volkov,Backend Engineer,Senior,Backend Engineer,Lead,career_goal,SK_API_DESIGN,API Design,hard,engineering,3,4,1,False
E0106,Pavel Volkov,Backend Engineer,Senior,Backend Engineer,Lead,career_goal,SK_SYSTEM_DESIGN,System Design,hard,engineering,4,5,1,True
E0106,Pavel Volkov,Backend Engineer,Senior,Backend Engineer,Lead,career_goal,SK_CLOUD,Cloud Platforms,hard,engineering,3,4,1,False
E0106,Pavel Volkov,Backend Engineer,Senior,Backend Engineer,Lead,career_goal,SK_CONTAINERS,Containers & Orchestration,hard,engineering,2,3,1,False
E0106,Pavel Volkov,Backend Engineer,Senior,Backend Engineer,Lead,career_goal,SK_OBSERVABILITY,Observability,hard,engineering,3,4,1,False
E0106,Pavel Volkov,Backend Engineer,Senior,Backend Engineer,Lead,career_goal,SK_COMMUNICATION,Communication,soft,communication,3,4,1,False
E0106,Pavel Volkov,Backend Engineer,Senior,Backend Engineer,Lead,career_goal,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,3,4,1,False
E0106,Pavel Volkov,Backend Engineer,Senior,Backend Engineer,Lead,career_goal,SK_MENTORING,Mentoring,soft,leadership,3,4,1,True
E0106,Pavel Volkov,Backend Engineer,Senior,Backend Engineer,Lead,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,3,4,1,True
E0106,Pavel Volkov,Backend Engineer,Senior,Backend Engineer,Lead,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,2,4,2,False
E0106,Pavel Volkov,Backend Engineer,Senior,Backend Engineer,Lead,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,2,3,1,False
E0107,Kanat Seitkali,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_SQL,SQL,hard,engineering,0,3,3,True
E0107,Kanat Seitkali,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_PYTHON,Python,hard,engineering,0,2,2,False
E0107,Kanat Seitkali,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_STATISTICS,Statistics,hard,data,0,3,3,True
E0107,Kanat Seitkali,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_AB_TESTING,A/B Testing,hard,data,1,2,1,False
E0107,Kanat Seitkali,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_DATA_VIZ,Data Visualization,hard,data,0,3,3,False
E0107,Kanat Seitkali,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_BI_TOOLS,BI Tools,hard,data,0,3,3,False
E0107,Kanat Seitkali,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_DATA_MODELING,Data Modeling,hard,data,0,2,2,False
E0107,Kanat Seitkali,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_ML_BASICS,Machine Learning Fundamentals,hard,data,0,1,1,False
E0107,Kanat Seitkali,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,2,3,1,False
E0107,Kanat Seitkali,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_MENTORING,Mentoring,soft,leadership,0,1,1,False
E0108,Irina Volkova,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_SQL,SQL,hard,engineering,2,3,1,True
E0108,Irina Volkova,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_PYTHON,Python,hard,engineering,0,2,2,False
E0108,Irina Volkova,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_STATISTICS,Statistics,hard,data,0,3,3,True
E0108,Irina Volkova,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_AB_TESTING,A/B Testing,hard,data,1,2,1,False
E0108,Irina Volkova,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_DATA_VIZ,Data Visualization,hard,data,0,3,3,False
E0108,Irina Volkova,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_BI_TOOLS,BI Tools,hard,data,1,3,2,False
E0108,Irina Volkova,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_DATA_MODELING,Data Modeling,hard,data,0,2,2,False
E0108,Irina Volkova,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_ML_BASICS,Machine Learning Fundamentals,hard,data,0,1,1,False
E0108,Irina Volkova,Product Manager,Middle,Data Analyst,Middle,career_goal,SK_MENTORING,Mentoring,soft,leadership,0,1,1,False
E0109,Artem Lebedev,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_JAVASCRIPT,JavaScript,hard,frontend,2,4,2,False
E0109,Artem Lebedev,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_REACT,React,hard,frontend,2,4,2,False
E0109,Artem Lebedev,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_WEB_PERFORMANCE,Web Performance,hard,frontend,2,4,2,True
E0109,Artem Lebedev,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_ACCESSIBILITY,Web Accessibility,hard,frontend,0,3,3,False
E0109,Artem Lebedev,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_API_DESIGN,API Design,hard,engineering,0,2,2,False
E0109,Artem Lebedev,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_CICD,CI/CD,hard,engineering,1,2,1,False
E0109,Artem Lebedev,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0109,Artem Lebedev,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,3,4,1,False
E0109,Artem Lebedev,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_MENTORING,Mentoring,soft,leadership,1,3,2,False
E0109,Artem Lebedev,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,1,2,1,False
E0110,Askar Zhaksylykov,QA Engineer,Junior,QA Engineer,Junior,current_profile,SK_TEST_AUTOMATION,Test Automation,hard,quality,0,1,1,False
E0110,Askar Zhaksylykov,QA Engineer,Junior,QA Engineer,Junior,current_profile,SK_JAVA,Java,hard,engineering,0,1,1,False
E0110,Askar Zhaksylykov,QA Engineer,Junior,QA Engineer,Junior,current_profile,SK_COMMUNICATION,Communication,soft,communication,1,2,1,False
E0111,Artem Kozlov,QA Engineer,Middle,QA Engineer,Middle,current_profile,SK_TEST_AUTOMATION,Test Automation,hard,quality,0,2,2,False
E0111,Artem Kozlov,QA Engineer,Middle,QA Engineer,Middle,current_profile,SK_LOAD_TESTING,Load Testing,hard,quality,0,1,1,False
E0111,Artem Kozlov,QA Engineer,Middle,QA Engineer,Middle,current_profile,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0111,Artem Kozlov,QA Engineer,Middle,QA Engineer,Middle,current_profile,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,2,3,1,False
E0112,Sergey Lebedev,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_CUSTOMER_SERVICE,Customer Service,hard,support,3,4,1,False
E0112,Sergey Lebedev,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_TROUBLESHOOTING,Technical Troubleshooting,hard,support,2,4,2,False
E0112,Sergey Lebedev,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_WRITTEN_COMMUNICATION,Written Communication,soft,communication,2,4,2,False
E0112,Sergey Lebedev,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_COMMUNICATION,Communication,soft,communication,3,4,1,False
E0112,Sergey Lebedev,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,1,4,3,False
E0112,Sergey Lebedev,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_MENTORING,Mentoring,soft,leadership,1,4,3,False
E0112,Sergey Lebedev,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,2,4,2,True
E0112,Sergey Lebedev,Customer Support Specialist,Senior,Customer Support Specialist,Lead,career_goal,SK_FEEDBACK,Feedback,soft,leadership,2,3,1,True
E0113,Ivan Pavlov,Product Manager,Junior,Product Manager,Junior,current_profile,SK_PRODUCT_DISCOVERY,Product Discovery,hard,product,0,1,1,False
E0113,Ivan Pavlov,Product Manager,Junior,Product Manager,Junior,current_profile,SK_REQUIREMENTS,Requirements Writing,hard,product,1,2,1,True
E0113,Ivan Pavlov,Product Manager,Junior,Product Manager,Junior,current_profile,SK_AGILE,Agile Practices,hard,product,1,2,1,False
E0113,Ivan Pavlov,Product Manager,Junior,Product Manager,Junior,current_profile,SK_COMMUNICATION,Communication,soft,communication,1,3,2,False
E0113,Ivan Pavlov,Product Manager,Junior,Product Manager,Junior,current_profile,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,0,1,1,False
E0114,Serik Tulegenov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_CUSTOMER_SERVICE,Customer Service,hard,support,2,3,1,False
E0114,Serik Tulegenov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_TROUBLESHOOTING,Technical Troubleshooting,hard,support,0,2,2,True
E0114,Serik Tulegenov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_PRODUCT_KNOWLEDGE,Product Knowledge,hard,sales,2,3,1,False
E0114,Serik Tulegenov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_CRM,CRM Systems,hard,sales,0,2,2,False
E0114,Serik Tulegenov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_WRITTEN_COMMUNICATION,Written Communication,soft,communication,2,3,1,False
E0114,Serik Tulegenov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0114,Serik Tulegenov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_CONFLICT_RESOLUTION,Conflict Resolution,soft,leadership,1,2,1,True
E0114,Serik Tulegenov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_EMOTIONAL_INTELLIGENCE,Emotional Intelligence,soft,collaboration,2,3,1,False
E0114,Serik Tulegenov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_ADAPTABILITY,Adaptability,soft,personal_effectiveness,1,2,1,False
E0114,Serik Tulegenov,Customer Support Specialist,Junior,Customer Support Specialist,Middle,career_goal,SK_FEEDBACK,Feedback,soft,leadership,0,1,1,False
E0115,Zarina Kassymova,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_JAVASCRIPT,JavaScript,hard,frontend,2,3,1,False
E0115,Zarina Kassymova,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_TYPESCRIPT,TypeScript,hard,frontend,2,3,1,True
E0115,Zarina Kassymova,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_REACT,React,hard,frontend,2,3,1,True
E0115,Zarina Kassymova,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_WEB_PERFORMANCE,Web Performance,hard,frontend,1,2,1,False
E0115,Zarina Kassymova,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_CICD,CI/CD,hard,engineering,0,1,1,False
E0115,Zarina Kassymova,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_COMMUNICATION,Communication,soft,communication,1,3,2,False
E0115,Zarina Kassymova,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_TEAMWORK,Teamwork,soft,collaboration,2,3,1,False
E0115,Zarina Kassymova,Frontend Engineer,Junior,Frontend Engineer,Middle,career_goal,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,1,3,2,False
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_PRODUCT_DISCOVERY,Product Discovery,hard,product,3,4,1,False
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_ROADMAPPING,Roadmapping & Prioritization,hard,product,1,4,3,True
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_UX_RESEARCH,UX Research,hard,product,1,3,2,False
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_REQUIREMENTS,Requirements Writing,hard,product,3,4,1,False
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_PROJECT_MGMT,Project Management,hard,product,1,3,2,False
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_SQL,SQL,hard,engineering,1,2,1,False
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_AB_TESTING,A/B Testing,hard,data,0,3,3,False
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_COMMUNICATION,Communication,soft,communication,3,4,1,False
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,3,4,1,True
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,1,3,2,False
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,2,4,2,False
E0116,Zhanna Abenova,Product Manager,Middle,Product Manager,Senior,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,0,3,3,False
E0117,Aidos Yessenov,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_PRODUCT_DISCOVERY,Product Discovery,hard,product,0,1,1,False
E0117,Aidos Yessenov,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_ROADMAPPING,Roadmapping & Prioritization,hard,product,0,1,1,False
E0117,Aidos Yessenov,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_PRODUCT_ANALYTICS,Product Analytics,hard,product,0,1,1,False
E0117,Aidos Yessenov,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_UX_RESEARCH,UX Research,hard,product,0,1,1,False
E0117,Aidos Yessenov,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_REQUIREMENTS,Requirements Writing,hard,product,0,2,2,True
E0117,Aidos Yessenov,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_AGILE,Agile Practices,hard,product,0,2,2,False
E0117,Aidos Yessenov,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_PROJECT_MGMT,Project Management,hard,product,0,1,1,False
E0117,Aidos Yessenov,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0117,Aidos Yessenov,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,0,1,1,False
E0117,Aidos Yessenov,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,0,1,1,False
E0117,Aidos Yessenov,Frontend Engineer,Junior,Product Manager,Junior,career_goal,SK_CRITICAL_THINKING,Critical Thinking,soft,thinking,1,2,1,False
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_JAVASCRIPT,JavaScript,hard,frontend,2,4,2,False
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_TYPESCRIPT,TypeScript,hard,frontend,2,4,2,True
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_REACT,React,hard,frontend,3,4,1,False
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_HTML_CSS,HTML & CSS,hard,frontend,3,4,1,False
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_WEB_PERFORMANCE,Web Performance,hard,frontend,1,4,3,True
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_ACCESSIBILITY,Web Accessibility,hard,frontend,2,3,1,False
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_API_DESIGN,API Design,hard,engineering,0,2,2,False
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_COMMUNICATION,Communication,soft,communication,2,3,1,False
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_TEAMWORK,Teamwork,soft,collaboration,2,3,1,False
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,3,4,1,False
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_MENTORING,Mentoring,soft,leadership,0,3,3,False
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,1,2,1,False
E0118,Maria Smirnova,Frontend Engineer,Middle,Frontend Engineer,Senior,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,0,2,2,False
E0119,Artem Sokolov,Backend Engineer,Junior,Backend Engineer,Junior,current_profile,SK_SQL,SQL,hard,engineering,1,2,1,False
E0119,Artem Sokolov,Backend Engineer,Junior,Backend Engineer,Junior,current_profile,SK_CONTAINERS,Containers & Orchestration,hard,engineering,0,1,1,False
E0119,Artem Sokolov,Backend Engineer,Junior,Backend Engineer,Junior,current_profile,SK_CICD,CI/CD,hard,engineering,0,1,1,False
E0119,Artem Sokolov,Backend Engineer,Junior,Backend Engineer,Junior,current_profile,SK_APP_SECURITY,Application Security,hard,engineering,0,1,1,False
E0119,Artem Sokolov,Backend Engineer,Junior,Backend Engineer,Junior,current_profile,SK_COMMUNICATION,Communication,soft,communication,1,2,1,False
E0119,Artem Sokolov,Backend Engineer,Junior,Backend Engineer,Junior,current_profile,SK_PROBLEM_SOLVING,Problem Solving,soft,thinking,1,2,1,False
E0120,Ivan Ivanov,Frontend Engineer,Senior,Frontend Engineer,Senior,current_profile,SK_JAVASCRIPT,JavaScript,hard,frontend,3,4,1,False
E0120,Ivan Ivanov,Frontend Engineer,Senior,Frontend Engineer,Senior,current_profile,SK_API_DESIGN,API Design,hard,engineering,1,2,1,False
E0120,Ivan Ivanov,Frontend Engineer,Senior,Frontend Engineer,Senior,current_profile,SK_MENTORING,Mentoring,soft,leadership,2,3,1,False
E0120,Ivan Ivanov,Frontend Engineer,Senior,Frontend Engineer,Senior,current_profile,SK_LEADERSHIP,Leadership,soft,leadership,1,2,1,False
E0121,Daniyar Sarsenbayev,Data Analyst,Middle,Product Manager,Middle,career_goal,SK_PRODUCT_DISCOVERY,Product Discovery,hard,product,0,3,3,True
E0121,Daniyar Sarsenbayev,Data Analyst,Middle,Product Manager,Middle,career_goal,SK_ROADMAPPING,Roadmapping & Prioritization,hard,product,0,2,2,False
E0121,Daniyar Sarsenbayev,Data Analyst,Middle,Product Manager,Middle,career_goal,SK_PRODUCT_ANALYTICS,Product Analytics,hard,product,0,3,3,True
E0121,Daniyar Sarsenbayev,Data Analyst,Middle,Product Manager,Middle,career_goal,SK_UX_RESEARCH,UX Research,hard,product,0,2,2,False
E0121,Daniyar Sarsenbayev,Data Analyst,Middle,Product Manager,Middle,career_goal,SK_REQUIREMENTS,Requirements Writing,hard,product,0,3,3,False
E0121,Daniyar Sarsenbayev,Data Analyst,Middle,Product Manager,Middle,career_goal,SK_AGILE,Agile Practices,hard,product,0,3,3,False
E0121,Daniyar Sarsenbayev,Data Analyst,Middle,Product Manager,Middle,career_goal,SK_PROJECT_MGMT,Project Management,hard,product,0,2,2,False
E0121,Daniyar Sarsenbayev,Data Analyst,Middle,Product Manager,Middle,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,2,3,1,False
E0121,Daniyar Sarsenbayev,Data Analyst,Middle,Product Manager,Middle,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,1,2,1,False
E0121,Daniyar Sarsenbayev,Data Analyst,Middle,Product Manager,Middle,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,0,1,1,False
E0122,Elena Sokolova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_JAVASCRIPT,JavaScript,hard,frontend,3,4,1,False
E0122,Elena Sokolova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_TYPESCRIPT,TypeScript,hard,frontend,3,4,1,False
E0122,Elena Sokolova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_ACCESSIBILITY,Web Accessibility,hard,frontend,2,4,2,False
E0122,Elena Sokolova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_API_DESIGN,API Design,hard,engineering,0,3,3,False
E0122,Elena Sokolova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_COMMUNICATION,Communication,soft,communication,3,4,1,False
E0122,Elena Sokolova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_TEAMWORK,Teamwork,soft,collaboration,3,4,1,False
E0122,Elena Sokolova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_MENTORING,Mentoring,soft,leadership,3,4,1,True
E0122,Elena Sokolova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,1,4,3,True
E0122,Elena Sokolova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,3,4,1,False
E0122,Elena Sokolova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_PUBLIC_SPEAKING,Public Speaking,soft,communication,1,3,2,False
E0123,Togzhan Baimukhanova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_HTML_CSS,HTML & CSS,hard,frontend,3,4,1,False
E0123,Togzhan Baimukhanova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_ACCESSIBILITY,Web Accessibility,hard,frontend,2,4,2,False
E0123,Togzhan Baimukhanova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_API_DESIGN,API Design,hard,engineering,2,3,1,False
E0123,Togzhan Baimukhanova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_TEAMWORK,Teamwork,soft,collaboration,3,4,1,False
E0123,Togzhan Baimukhanova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_MENTORING,Mentoring,soft,leadership,3,4,1,True
E0123,Togzhan Baimukhanova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_LEADERSHIP,Leadership,soft,leadership,0,4,4,True
E0123,Togzhan Baimukhanova,Frontend Engineer,Senior,Frontend Engineer,Lead,career_goal,SK_STAKEHOLDER_MGMT,Stakeholder Management,soft,communication,1,4,3,False
